pais;scarlett id;tipo de documento;estado de validaciones;proveedor;proveedor id;fecha de recepción;asignación de sap sku;estado integración de SAP;estado de conciliacion;estado de las solicitudes;orden de compra;fecha de emision;Número de envío;estado de envío;Vertical o vendor;Monto;Estado Integración SAP final;Estado en Jira
México;27424098-CDF6-44C0-8E23-101595494BA9;Factura;Sin errores;LG ELECTRONICS MEXICO;9699194268;18-01-2025;Completa;Contabilizada automáticamente;Por procesar; ;4000062842;17-01-2025;32328754;Cerrado;527927603;249840.22;Contabilizada automáticamente;Done - Contabilizada automáticamente
México;E654C12E-97BA-47FE-B997-E8F8A36FC970;Factura;Sin errores;LG ELECTRONICS MEXICO;9699194268;18-01-2025;Completa;Contabilizada automáticamente;Conciliada; ;4000062842;17-01-2025;32767484;Cerrado con cambios;527927603;142765.84;Contabilizada automáticamente;Done - Contabilizada automáticamente
México;098A4B42-432E-46C4-9FAC-2ED233249569;Factura;Sin errores;LG ELECTRONICS MEXICO;9699194268;18-01-2025;Completa;Contabilizada automáticamente;Conciliada; ;4000072962;17-01-2025;35681565;Cerrado;527927603;1369471.06;Contabilizada automáticamente;Done - Contabilizada automáticamente
México;A9506AF4-34EE-475D-A481-6A731F6CF7CA;Factura;Sin errores;LG ELECTRONICS MEXICO;9699194268;18-01-2025;Completa;Contabilizada automáticamente;Conciliada; ;4000072962;17-01-2025;35696616;Cerrado con cambios;527927603;172499.43;Contabilizada automáticamente;Done - Contabilizada automáticamente
México;E27E8784-D569-11EF-89ED-AB0039AA6F64;Factura;Sin errores;HALEON CONSUMER HEALTHCARE MEXICO;9500032299;18-01-2025;Completa;Ingresada;Por procesar; ;4000076893;18-01-2025;37169869;Recibido;466063253;14592.30;Ingresada;Inbound no Cerrado
México;21F0A7A6-D559-11EF-A166-731D500FC29E;Factura;Con alertas;HALEON CONSUMER HEALTHCARE MEXICO;9500032299;18-01-2025;Completa;Ingresada;Por procesar; ;4000076809;17-01-2025;37169932;En progreso;466063253;69432.27;Ingresada;En procesamiento
México;229E345E-D583-11EF-9FA4-518297B4DF1F;Factura;Sin errores;HALEON CONSUMER HEALTHCARE MEXICO;9500032299;18-01-2025;Completa;Ingresada;Por procesar; ;4000076847;18-01-2025;37169802;Confirmado;466063253;298154.91;Ingresada;Inbound no Cerrado
México;20D83F69-6A3F-4C9A-AF71-3CC26A1547A9;Factura;Sin errores;FRABEL;9699192443;18-01-2025;Completa;Contabilizada automáticamente;Conciliada; ;4000075438;17-01-2025;36661694;Cerrado;466063253;1628040.56;Contabilizada automáticamente;Done - Contabilizada automáticamente
México;94F2956C-57F2-4C09-AF9D-D0096508CECE;Factura;Con alertas;FRABEL;9699192443;18-01-2025;Completa;"Error de contabilización El documento queda en estado parkeado por diferencia";Con diferencias; ;4000075453;17-01-2025;36640786;Cerrado con cambios;466063253;2506657.17;Error de contabilización;En curso FinOps - Pendiente de revisión
México;83E3316A-1812-4718-BAED-EE657959190A;Factura;Con alertas;FRABEL;9699192443;18-01-2025;Completa;"Error de contabilización El documento queda en estado parkeado por diferencia";Con diferencias; ;4000075455;16-01-2025;36641155;Cerrado con cambios;466063253;2897692.62;Error de contabilización;En curso FinOps - Pendiente de revisión
México;0EFCDB14-BB87-412B-B1A8-50AFE8C9D83F;Factura;Con alertas;FRABEL;9699192443;18-01-2025;Completa;"Error de contabilización El documento queda en estado parkeado por diferencia";Con diferencias; ;4000075220;15-01-2025;36640261;Cerrado con cambios;466063253;1373765.29;Error de contabilización;En curso FinOps - Pendiente de revisión
México;2A8A445F-A09D-4FCD-867E-3B6F29E79D11;Factura;Con alertas;FRABEL;9699192443;18-01-2025;Completa;"Error de contabilización El documento queda en estado parkeado por diferencia";Con diferencias; ;4000075456;15-01-2025;36641616;Cerrado con cambios;466063253;1662980.69;Error de contabilización;En curso FinOps - Pendiente de revisión
México;CB4E846F-D4EE-11EF-8632-0916184D837E;Factura;Con alertas;PROCTER & GAMBLE MEXICO;9500148828;17-01-2025;Completa;"Error de contabilización Precio demasiado alto: límite tolerancia superado en 4.123,70 MXN";Con diferencias; ;4000074407;17-01-2025;36589406;Cerrado con cambios;466063253;824075.77;Error de contabilización;En curso FinOps - Pendiente de revisión
México;D30E2819-D4EE-11EF-A7D7-CF5E94A739DB;Factura;Con alertas;PROCTER & GAMBLE MEXICO;9500148828;17-01-2025;Completa;"Error de contabilización El documento queda en estado parkeado por diferencia";Con diferencias; ;4000075062;17-01-2025;36589406;Cerrado con cambios;466063253;326543.9;Error de contabilización;En curso FinOps - Pendiente de revisión
México;D7D2DC03-D4EE-11EF-9415-01CD7547DBBA;Factura;Con alertas;PROCTER & GAMBLE MEXICO;9500148828;17-01-2025;Completa;"Error de contabilización El documento queda en estado parkeado por diferencia";Con diferencias; ;4000075078;17-01-2025;36589406;Cerrado con cambios;466063253;746079.53;Error de contabilización;En curso FinOps - Pendiente de revisión
México;BD737FC1-CEAA-11EF-B852-C349CDB608BA;Factura;Sin errores;JOHNSON & JOHNSON;9500031527;17-01-2025;Completa;Contabilizada manualmente;Con diferencias; ;4000075123;09-01-2025;36649123;Cerrado con cambios;466063253;1723778.58;Contabilizada manualmente;Done - Contabilizada manualmente
México;1FB4B7D7-D046-11EF-8A14-BF175D64E925;Factura;Sin errores;JOHNSON & JOHNSON;9500031527;17-01-2025;Completa;Ingresada;Por procesar; ;4000076183;11-01-2025;36666149;Confirmado;466063253;1633900.71;Ingresada;Inbound no Cerrado
México;49B6AC2E-D03F-11EF-A39F-C7B436EB61F4;Factura;Sin errores;JOHNSON & JOHNSON;9500031527;17-01-2025;Completa;"Error de contabilización El documento queda en estado parkeado por diferencia";Con diferencias; ;4000076187;11-01-2025;36669604;Cerrado con cambios;466063253;350985.58;Error de contabilización;En curso FinOps - Pendiente de revisión
México;C23833D7-CEAA-11EF-92F7-896008AFC4CD;Factura;Sin errores;JOHNSON & JOHNSON;9500031527;17-01-2025;Completa;Ingresada;Por procesar; ;4000075088;09-01-2025;36648406;Confirmado;466063253;2975049.72;Ingresada;Inbound no Cerrado
México;D613CB33-D207-11EF-B326-9BA5FEA1C09E;Factura;Sin errores;JOHNSON & JOHNSON;9500031527;17-01-2025;Completa;Ingresada;Por procesar; ;4000075086;13-01-2025;36648266;Confirmado;466063253;252087.86;Ingresada;Inbound no Cerrado
México;4F43F665-E704-45D5-AE4A-161EE72D5687;Factura;Con alertas;COMPUTING AND PRINTING MEXICO;9600027624;17-01-2025;Completa;Contabilizada automáticamente;Con diferencias; ;4000074127;17-01-2025;36732427;Cerrado;527927603;2703542.4;Contabilizada automáticamente;Done - Contabilizada automáticamente
México;EB07056D-15B2-46F8-9179-D6B67F0157A1;Factura;Sin errores;INGRAM MICRO MEXICO;9600001748;17-01-2025;Completa;Contabilizada automáticamente;Conciliada; ;4000076179;16-01-2025;37087536;Cerrado;527927603;75984.66;Contabilizada automáticamente;Done - Contabilizada automáticamente
México;8F07FE18-2783-4C0D-94E4-8B49EB001235;Factura;Sin errores;INGRAM MICRO MEXICO;9600001748;17-01-2025;Completa;Contabilizada automáticamente;Conciliada; ;4000076253;16-01-2025;37144254;Cerrado;527927603;1025470.36;Contabilizada automáticamente;Done - Contabilizada automáticamente
México;912C020A-7EB9-4D4E-AA27-62A58B957B72;Factura;Sin errores;INGRAM MICRO MEXICO;9600001748;17-01-2025;Completa;Contabilizada automáticamente;Conciliada; ;4000076086;16-01-2025;36841404;Cerrado;527927603;2305375.28;Contabilizada automáticamente;Done - Contabilizada automáticamente
México;B706447B-BD02-11EF-A5CE-FFB392181A7F;Factura;Con alertas;RECKITT BENCKISER MEXICO;9600021151;17-01-2025;Incompleta;Por procesar;Por procesar; ;4000070442;17-12-2024;34255652;Cerrado con cambios;466063253;303208.58;Por procesar;En curso FinOps - Asignar SAP SKU
México;24060D1C-D2D2-4973-B597-6D7B9B026D41;Factura;Sin errores;DENKO INTERNACIONAL;9500000385;17-01-2025;Completa;Contabilizada automáticamente;Conciliada; ;4000076811;17-01-2025;37071675;Cerrado;481988724;8148.37;Contabilizada automáticamente;Done - Contabilizada automáticamente
México;07C18A7D-D30B-11EF-8AB0-D70944AF476B;Factura;Con alertas;RECKITT BENCKISER MEXICO;9600021151;17-01-2025;Incompleta;Por procesar;Por procesar; ;4000075193;15-01-2025;36584321;INP;466063253;2013.46;Por procesar;En Analisis Comercial
México;E44B0F1A-D30B-11EF-9210-673D3D3716CC;Factura;Con alertas;RECKITT BENCKISER MEXICO;9600021151;17-01-2025;Incompleta;Por procesar;Por procesar; ;4000075193;15-01-2025;36584321;INP;466063253;272879.36;Por procesar;En Analisis Comercial
México;4EFC628B-C97E-11EF-89B7-E76DBD6689D8;Factura;Sin errores;RECKITT BENCKISER MEXICO;9600021151;17-01-2025;Completa;Contabilizada automáticamente;Conciliada; ;4000073038;02-01-2025;35665240;Cerrado con cambios;466063253;43787.96;Contabilizada automáticamente;Done - Contabilizada automáticamente
México;32F7C1E1-C97C-11EF-A211-911A3B145891;Factura;Sin errores;RECKITT BENCKISER MEXICO;9600021151;17-01-2025;Completa;Contabilizada automáticamente;Con diferencias; ;4000073038;02-01-2025;35665240;Cerrado con cambios;466063253;77174.57;Contabilizada automáticamente;Done - Contabilizada automáticamente
México;073A0862-D45F-11EF-9364-0595733643F1;Factura;Con alertas;HILL 'S PET NUTRITION DE MEXICO;9600021520;17-01-2025;Completa;"Error de contabilización El documento queda en estado parkeado por diferencia";Por procesar; ;4000076176;16-01-2025;37007272;Cerrado;466063253;365214.18;Error de contabilización;En curso FinOps - Pendiente de revisión
México;F12C4843-D45E-11EF-AEAA-4D2347C281DC;Factura;Con alertas;HILL 'S PET NUTRITION DE MEXICO;9600021520;17-01-2025;Completa;"Error de contabilización El documento queda en estado parkeado por diferencia";Por procesar; ;4000076176;16-01-2025;37007984;Cerrado con cambios;466063253;1856112.95;Error de contabilización;En curso FinOps - Pendiente de revisión
México;D9CA6674-DC88-416A-81D5-E1BCEED1A785;Factura;Con alertas;KIMBERLY CLARK DE MEXICO;9699193001;17-01-2025;Completa;Ingresada;Por procesar; ;4000076775;16-01-2025;37222019;Confirmado;466063253;16490.44;Ingresada;Inbound no Cerrado
México;05E93084-4196-419D-990F-697513F9CC7E;Factura;Con alertas;KIMBERLY CLARK DE MEXICO;9699193001;17-01-2025;Completa;Ingresada;Por procesar; ;4000076775;16-01-2025;37222019;Confirmado;466063253;622287.95;Ingresada;Inbound no Cerrado
México;0A6E383B-9E27-4FEB-9EB0-E3D2ADEFAC52;Factura;Con alertas;KIMBERLY CLARK DE MEXICO;9699193001;17-01-2025;Completa;Ingresada;Por procesar; ;4000076775;16-01-2025;37220833;Confirmado;466063253;459416.77;Ingresada;Inbound no Cerrado
México;9000081D-8481-4969-9A83-8D25635267B1;Factura;Con alertas;FRABEL;9699192443;17-01-2025;Completa;Contabilizada manualmente;Con diferencias; ;4000071692;12-12-2024;34739257;Cerrado con cambios;466063253;4222838.64;Contabilizada manualmente;Done - Contabilizada manualmente
México;2C10C92A-1DCD-40D8-9A53-3BC57BC8DD5B;Factura;Sin errores;E NABLER GROUP;9699192894;17-01-2025;Completa;Contabilizada automáticamente;Conciliada; ;4000075469;16-01-2025;36658569;Cerrado;466063253;179351.10;Contabilizada automáticamente;Done - Contabilizada automáticamente
México;D194861A-1874-4289-AEEE-BBE39AD7CD2C;Factura;Sin errores;E NABLER GROUP;9699192894;17-01-2025;Completa;Contabilizada automáticamente;Conciliada; ;4000074366;16-01-2025;36094657;Cerrado;466063253;304510.70;Contabilizada automáticamente;Done - Contabilizada automáticamente
México;B1F47307-3404-4D84-926B-1A90FDDCD382;Factura;Sin errores;E NABLER GROUP;9699192894;17-01-2025;Completa;Contabilizada automáticamente;Conciliada; ;4000075122;16-01-2025;36583989;Cerrado con cambios;466063253;153560.29;Contabilizada automáticamente;Done - Contabilizada automáticamente
México;A917AF45-B434-4A77-A020-A9954F0D2C1D;Factura;Sin errores;E NABLER GROUP;9699192894;17-01-2025;Completa;Contabilizada manualmente;Conciliada; ;4000075183;16-01-2025;36583989;Cerrado con cambios;466063253;204033.75;Contabilizada manualmente;Done - Contabilizada manualmente
México;EBF7307B-49C9-46FC-8114-53209EF07A31;Factura;Sin errores;E NABLER GROUP;9699192894;17-01-2025;Completa;Contabilizada automáticamente;Conciliada; ;4000075468;16-01-2025;36658693;Cerrado;466063253;40890.25;Contabilizada automáticamente;Done - Contabilizada automáticamente
México;16CED41E-3E1D-4670-BA20-F2AE73859779;Factura;Sin errores;E NABLER GROUP;9699192894;17-01-2025;Completa;Contabilizada automáticamente;Conciliada; ;4000076159;16-01-2025;36920216;Cerrado;466063253;162528.78;Contabilizada automáticamente;Done - Contabilizada automáticamente
México;1EC9B09D-D3CF-11EF-9A16-DB2AB7831F27;Factura;Sin errores;GARMIN NAVIGATION MEXICO;9500024121;17-01-2025;Completa;Contabilizada automáticamente;Conciliada; ;4000076097;16-01-2025;37020480;Cerrado;481988724;910176.3;Contabilizada automáticamente;Done - Contabilizada automáticamente
México;26A7D351-1C67-4465-B62D-65BCC7C54C6B;Factura;Sin errores;MALTA TEXO DE MEXICO;9600026871;16-01-2025;Completa;Contabilizada manualmente;Con diferencias; ;4000076219;16-01-2025;37011073;Cerrado con cambios;466063253;411265.84;Contabilizada manualmente;Done - Contabilizada manualmente
México;752554A4-A7A0-496C-BD82-96781FE1621E;Factura;Sin errores;MALTA TEXO DE MEXICO;9600026871;16-01-2025;Completa;Contabilizada manualmente;Con diferencias; ;4000076219;16-01-2025;37011565;Cerrado con cambios;466063253;584445.12;Contabilizada manualmente;Done - Contabilizada manualmente
México;57BE244B-1CBC-41D3-82EE-7762D4B14283;Factura;Sin errores;4E GLOBAL;9500134895;16-01-2025;Completa;Ingresada;Por procesar; ;4000075103;09-01-2025;37175593;Confirmado;466063253;84484.65;Ingresada;Inbound no Cerrado
México;28A29079-A287-402E-8E3F-111FEF269F24;Factura;Sin errores;GIFAN INTERNACIONAL;9600021152;16-01-2025;Completa;Esperando MIGO;Con diferencias; ;4000076513;16-01-2025;36996751;INP;466063253;68904.04;Esperando MIGO;En Analisis Comercial
México;b8041f75-a4bd-4404-8179-d2d5e615cb69;Nota de crédito;Con alertas;CAMPI ALIMENTOS;9500124060;16-01-2025;Completa;Ingresada;Con diferencias; ;4000073241;09-01-2025;35585439;Cerrado con cambios;466063253;2134.30;Ingresada;No aplica
México;b65cb94a-ab15-4d84-813d-f927a4774373;Nota de crédito;Con alertas;CAMPI ALIMENTOS;9500124060;16-01-2025;Completa;Ingresada;Con diferencias; ;4000072881;09-01-2025;35585610;Cerrado con cambios;466063253;2171.23;Ingresada;No aplica
México;C9237D24-CF64-11EF-B387-F7E2272DDF4D;Factura;Sin errores;TCL ELECTRONICS MEXICO;9699193728;16-01-2025;Completa;Contabilizada automáticamente;Conciliada; ;4000073463;10-01-2025;900001592;Cerrado;794908452;364946.76;Contabilizada automáticamente;Done - Contabilizada automáticamente
México;d04ce512-455a-4987-b5af-66c034f7f0ea;Factura;Sin errores;JUMBO PROSPER LIMITED;9500032314;16-01-2025;Completa;Contabilizada automáticamente;Conciliada; ;4000075085;08-01-2025;36381187;Cerrado;527927603;764933.51;Contabilizada automáticamente;Done - Contabilizada automáticamente
México;9F37DD39-2208-4DC7-9468-59FC21045B85;Factura;Sin errores;CORPORACION MILENIUM;9600018335;16-01-2025;Completa;Contabilizada automáticamente;Conciliada; ;4000076193;10-01-2025;36716687;Cerrado;527927603;72513.92;Contabilizada automáticamente;Done - Contabilizada automáticamente
México;34946A29-D567-4D47-861C-69CD5B6F14B3;Factura;Con alertas;ABBOTT LABORATORIES DE MEXICO;9500000300;16-01-2025;Completa;"Error de contabilización El documento queda en estado parkeado por diferencia";Con diferencias; ;4000076788;15-01-2025;37165097;Cerrado;466063253;105316.17;Error de contabilización;En curso FinOps - Pendiente de revisión
México;7C612D30-1AD7-49C4-BBA8-796EBDDFA4A4;Factura;Sin errores;CORPORACION MILENIUM;9600018335;16-01-2025;Completa;Contabilización manual forzada;Conciliada; ;4000076195;14-01-2025;36809309;Cerrado;527927603;42407.28;Contabilizada manualmente;Done - Contabilizada manualmente
México;3E340F92-3273-4C4F-A868-D1FA57E801FD;Factura;Con alertas;GIFAN INTERNACIONAL;9600021152;16-01-2025;Completa;Contabilizada automáticamente;Conciliada; ;4000076502;16-01-2025;36996539;Cerrado;466063253;19259.87;Contabilizada automáticamente;Done - Contabilizada automáticamente
México;0D4AD805-9547-11EF-AA17-5793465CF99F;Factura;Con alertas;HENKEL CAPITAL;9600020802;16-01-2025;Completa;"Error de contabilización Precio demasiado alto: límite tolerancia superado en 4.123,70 MXN";Conciliada; ;4000062796;28-10-2024;32888100;Cerrado con cambios;481988724;160845.59;Error de contabilización;En curso FinOps - Pendiente de revisión
México;A2281331-81DF-11EF-B8D7-81865668C0B2;Factura;Con alertas;HENKEL CAPITAL;9600020802;16-01-2025;Completa;"Error de contabilización El documento queda en estado parkeado por diferencia";Con diferencias; ;4000062254;03-10-2024;31673580;Cerrado con cambios;481988724;74467.87;Error de contabilización;En curso FinOps - Pendiente de revisión
México;46145004-25f7-4793-81b3-77497134d14d;Factura;Sin errores;ASSA ABLOY MEXICO;9500124017;16-01-2025;Completa;"Error de contabilización El documento queda en estado parkeado por diferencia";Con diferencias; ;4000076259;15-01-2025;36916912;Cerrado con cambios;481988724;163387.62;Error de contabilización;En curso FinOps - Pendiente de revisión
México;bb23ada6-9482-4b60-b87e-0ace9635d437;Factura;Sin errores;ASSA ABLOY MEXICO;9500124017;16-01-2025;Completa;Contabilizada automáticamente;Conciliada; ;4000074006;09-01-2025;36725281;Cerrado;481988724;517406.40;Contabilizada automáticamente;Done - Contabilizada automáticamente
México;4FA6C4B7-740B-4412-8AC1-04DB5B8CE982;Factura;Sin errores;3M MEXICO;9500032174;16-01-2025;Completa;Contabilizada automáticamente;Conciliada; ;4000076117;15-01-2025;37077120;Cerrado;466063253;15491.74;Contabilizada automáticamente;Done - Contabilizada automáticamente
México;c74b23ea-ba53-470c-aed6-5d218f12b842;Factura;Sin errores;ASSA ABLOY MEXICO;9500124017;16-01-2025;Completa;Contabilizada automáticamente;Conciliada; ;4000075077;08-01-2025;36665794;Cerrado;481988724;181236.41;Contabilizada automáticamente;Done - Contabilizada automáticamente
México;275FDE33-6BC8-11EF-9BEA-D5E30E20E24D;Factura;Con alertas;HENKEL CAPITAL;9600020802;16-01-2025;Completa;"Error de contabilización El documento queda en estado parkeado por diferencia";Con diferencias; ;4000058559;05-09-2024;30452069;Cerrado con cambios;481988724;70118.77;Error de contabilización;En curso FinOps - Pendiente de revisión
México;38DD6AF7-BC38-11EF-BF7C-8BEA74CDE8EB;Factura;Con alertas;HENKEL CAPITAL;9600020802;16-01-2025;Completa;"Error de contabilización ";Con diferencias; ;4000072002;16-12-2024;35159878;Cerrado con cambios;466063253;368769.47;Error de contabilización;En curso FinOps - Pendiente de revisión
México;f584b2dc-87ae-4a82-b9ff-5b39a093562e;Factura;Sin errores;ASSA ABLOY MEXICO;9500124017;16-01-2025;Completa;Contabilizada automáticamente;Conciliada; ;4000073657;08-01-2025;36665090;Cerrado;481988724;110906.93;Contabilizada automáticamente;Done - Contabilizada automáticamente
